Fecha,Grupo,Producto,Mercado,Precio_kg
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Medellín, Central Mayorista de Antioquia",6.931
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Montería, Mercado del Sur",6.519
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Neiva, Surabastos",7.781
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,Palmira (Valle del Cauca),7.153
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Pasto, El Potrerillo",7.104
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Pereira, La 41",7.982
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Pereira, Mercasa",8.131
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Popayán, Plaza de mercado del barrio Bolívar",7.794
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Sincelejo, Nuevo Mercado",6.694
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,Tuluá (Valle del Cauca),7.71
ene-20,VERDURAS Y HORTALIZAS,Ajo importado,"Valledupar, Mercabastos",6.868
ene-20,VERDURAS Y HORTALIZAS,Apio,Arauca (Arauca),1.736
ene-20,VERDURAS Y HORTALIZAS,Apio,"Armenia, Mercar",945
ene-20,VERDURAS Y HORTALIZAS,Apio,"Barranquilla, Barranquillita",1.435
ene-20,VERDURAS Y HORTALIZAS,Apio,"Barranquilla, Granabastos",1.459
ene-20,VERDURAS Y HORTALIZAS,Apio,"Bogotá, D.C., Corabastos",794
ene-20,VERDURAS Y HORTALIZAS,Apio,"Bucaramanga, Centroabastos",656
ene-20,VERDURAS Y HORTALIZAS,Apio,"Cali, Cavasa",1.084
ene-20,VERDURAS Y HORTALIZAS,Apio,"Cali, Santa Helena",1.061
ene-20,VERDURAS Y HORTALIZAS,Apio,"Cartagena, Bazurto",1.275
ene-20,VERDURAS Y HORTALIZAS,Apio,Cartago (Valle del Cauca),1.324
ene-20,VERDURAS Y HORTALIZAS,Apio,Chiquinquirá (Boyacá),783
ene-20,VERDURAS Y HORTALIZAS,Apio,"Cúcuta, Cenabastos",1.178
ene-20,VERDURAS Y HORTALIZAS,Apio,Duitama (Boyacá),663
ene-20,VERDURAS Y HORTALIZAS,Apio,"Ibagué, Plaza La 21",1.206
ene-20,VERDURAS Y HORTALIZAS,Apio,"Ipiales (Nariño), Ipiales somos todos",2.813
ene-20,VERDURAS Y HORTALIZAS,Apio,"Manizales, Centro Galerías",1.517
ene-20,VERDURAS Y HORTALIZAS,Apio,Marinilla (Antioquia),674
ene-20,VERDURAS Y HORTALIZAS,Apio,"Medellín, Central Mayorista de Antioquia",884
ene-20,VERDURAS Y HORTALIZAS,Apio,"Medellín, Plaza Minorista ""José María Villa""",995
ene-20,VERDURAS Y HORTALIZAS,Apio,"Montería, Mercado del Sur",1.215
ene-20,VERDURAS Y HORTALIZAS,Apio,"Neiva, Surabastos",1.378
ene-20,VERDURAS Y HORTALIZAS,Apio,Palmira (Valle del Cauca),1.583
ene-20,VERDURAS Y HORTALIZAS,Apio,Pamplona (Norte de Santander),1.177
ene-20,VERDURAS Y HORTALIZAS,Apio,"Pereira, La 41",1.39
ene-20,VERDURAS Y HORTALIZAS,Apio,"Pereira, Mercasa",1.647
ene-20,VERDURAS Y HORTALIZAS,Apio,Rionegro (Antioquia),1.056
ene-20,VERDURAS Y HORTALIZAS,Apio,Santa Marta (Magdalena),1.441
ene-20,VERDURAS Y HORTALIZAS,Apio,"Sincelejo, Nuevo Mercado",1.192
ene-20,VERDURAS Y HORTALIZAS,Apio,Sogamoso (Boyacá),769
ene-20,VERDURAS Y HORTALIZAS,Apio,Tuluá (Valle del Cauca),1.703
ene-20,VERDURAS Y HORTALIZAS,Apio,"Tunja, Complejo de Servicios del Sur",685
ene-20,VERDURAS Y HORTALIZAS,Apio,"Valledupar, Mercabastos",1.376
ene-20,VERDURAS Y HORTALIZAS,Apio,"Villavicencio, CAV",1.5
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Arauca (Arauca),2.981
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Armenia, Mercar",2.931
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Barranquilla, Barranquillita",5.833
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Barranquilla, Granabastos",5.253
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Bogotá, D.C., Corabastos",3.06
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Bucaramanga, Centroabastos",3.085
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Cartago (Valle del Cauca),3.541
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Chiquinquirá (Boyacá),2.313
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Cúcuta, Cenabastos",3.464
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Duitama (Boyacá),2.135
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,El Carmen de Viboral (Antioquia),1.863
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,El Santuario (Antioquia),1.815
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Ibagué, Plaza La 21",2.688
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Ipiales (Nariño), Ipiales somos todos",2.428
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,La Ceja (Antioquia),2.027
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Manizales, Centro Galerías",3
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Marinilla (Antioquia),1.888
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Medellín, Central Mayorista de Antioquia",1.912
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Medellín, Plaza Minorista ""José María Villa""",2.079
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Neiva, Surabastos",2.473
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Palmira (Valle del Cauca),2.471
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Pamplona (Norte de Santander),2.802
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Pereira, La 41",3.092
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Pereira, Mercasa",3.265
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Rionegro (Antioquia),2
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,San Gil (Santander),3.114
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,San Vicente (Antioquia),1.706
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Socorro (Santander),2.037
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Sogamoso (Boyacá),2.366
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Sonsón (Antioquia),1.342
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Tuluá (Valle del Cauca),2.837
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Tunja, Complejo de Servicios del Sur",2.319
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Ubaté (Cundinamarca),1.831
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Villavicencio, CAV",2.554
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Yopal (Casanare),2.406
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Bogotá, D.C., Corabastos",2.939
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,Buenaventura (Valle del Cauca),3.182
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Cali, Cavasa",2.491
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Cali, Santa Helena",2.758
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,La Unión (Nariño),2.25
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Medellín, Central Mayorista de Antioquia",2.1
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Pasto, El Potrerillo",2.347
ene-20,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Popayán, Plaza de mercado del barrio Bolívar",2.337
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Barranquilla, Barranquillita",846
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Bogotá, D.C., Corabastos",1.955
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Cartagena, Bazurto",1.403
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Manizales, Centro Galerías",2.05
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Medellín, Central Mayorista de Antioquia",1.902
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Montería, Mercado del Sur",1.625
ene-20,VERDURAS Y HORTALIZAS,Berenjena,"Sincelejo, Nuevo Mercado",1.382
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Armenia, Mercar",2.438
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Barranquilla, Barranquillita",6.061
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Barranquilla, Granabastos",5.259
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Bogotá, D.C., Corabastos",3.657
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Bucaramanga, Centroabastos",3.563
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Cali, Cavasa",2.33
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Cali, Santa Helena",1.946
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Cartagena, Bazurto",6.1
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Chiquinquirá (Boyacá),1.629
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Cúcuta, Cenabastos",3.777
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Duitama (Boyacá),1.658
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Ibagué, Plaza La 21",2.028
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Ipiales (Nariño), Ipiales somos todos",1.559
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Manizales, Centro Galerías",4.247
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Marinilla (Antioquia),1.788
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Medellín, Central Mayorista de Antioquia",3.61
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Medellín, Plaza Minorista ""José María Villa""",3.068
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Neiva, Surabastos",4.802
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Palmira (Valle del Cauca),1.84
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Pamplona (Norte de Santander),2.563
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Pasto, El Potrerillo",1.521
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Sogamoso (Boyacá),1.766
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Tunja, Complejo de Servicios del Sur",1.899
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Túquerres (Nariño),1.219
ene-20,VERDURAS Y HORTALIZAS,Brócoli,Ubaté (Cundinamarca),3.05
ene-20,VERDURAS Y HORTALIZAS,Brócoli,"Villavicencio, CAV",3.565
ene-20,VERDURAS Y HORTALIZAS,Calabacín,"Bogotá, D.C., Corabastos",655
ene-20,VERDURAS Y HORTALIZAS,Calabacín,"Bucaramanga, Centroabastos",1.488
ene-20,VERDURAS Y HORTALIZAS,Calabacín,Duitama (Boyacá),833
ene-20,VERDURAS Y HORTALIZAS,Calabacín,"Medellín, Central Mayorista de Antioquia",1.052
ene-20,VERDURAS Y HORTALIZAS,Calabacín,Sogamoso (Boyacá),691
ene-20,VERDURAS Y HORTALIZAS,Calabacín,"Tunja, Complejo de Servicios del Sur",706
ene-20,VERDURAS Y HORTALIZAS,Calabacín,Ubaté (Cundinamarca),1.5
ene-20,VERDURAS Y HORTALIZAS,Calabaza,"Bogotá, D.C., Corabastos",395
ene-20,VERDURAS Y HORTALIZAS,Calabaza,"Cúcuta, Cenabastos",721
ene-20,VERDURAS Y HORTALIZAS,Calabaza,"Medellín, Central Mayorista de Antioquia",982
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Arauca (Arauca),859
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Armenia, Mercar",902
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Barranquilla, Barranquillita",924
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Barranquilla, Granabastos",964
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Bogotá, D.C., Corabastos",704
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Bucaramanga, Centroabastos",691
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Cartagena, Bazurto",964
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Cartago (Valle del Cauca),1.008
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Chiquinquirá (Boyacá),1.008
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Cúcuta, Cenabastos",727
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Duitama (Boyacá),608
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Florencia (Caquetá),952
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Ibagué, Plaza La 21",935
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Manizales, Centro Galerías",931
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Medellín, Central Mayorista de Antioquia",1.037
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Medellín, Plaza Minorista ""José María Villa""",1.18
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Montería, Mercado del Sur",922
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Pamplona (Norte de Santander),703
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Pereira, La 41",917
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Pereira, Mercasa",842
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Rionegro (Antioquia),922
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,San Gil (Santander),807
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Santa Marta (Magdalena),946
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Sincelejo, Nuevo Mercado",921
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Socorro (Santander),786
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Sogamoso (Boyacá),586
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Tunja, Complejo de Servicios del Sur",618
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Ubaté (Cundinamarca),668
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Valledupar, Mercabastos",832
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Villavicencio, CAV",862
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Yopal (Casanare),873
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Buenaventura (Valle del Cauca),1.01
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Cali, Cavasa",733
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Cali, Santa Helena",772
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Neiva, Surabastos",784
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Palmira (Valle del Cauca),871
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Tuluá (Valle del Cauca),819
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca importada,"Ipiales (Nariño), Ipiales somos todos",1.036
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Pasto, El Potrerillo",532
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Popayán, Plaza de mercado del barrio Bolívar",834
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,Túquerres (Nariño),798
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,Arauca (Arauca),920
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Barranquilla, Barranquillita",1.116
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Bogotá, D.C., Corabastos",918
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Cartagena, Bazurto",1.245
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Cúcuta, Cenabastos",1.188
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,Florencia (Caquetá),1.207
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Neiva, Surabastos",1.559
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,Santa Marta (Magdalena),1.504
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Sincelejo, Nuevo Mercado",1.419
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Valledupar, Mercabastos",1.338
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Valledupar, Mercado Nuevo",1.336
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Bucaramanga, Centroabastos",1.538
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Cali, Cavasa",1.21
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Ipiales (Nariño), Ipiales somos todos",1.197
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Medellín, Central Mayorista de Antioquia",1.407
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Montería, Mercado del Sur",1.472
ene-20,VERDURAS Y HORTALIZAS,Cebolla cabezona roja ocañera,"Bucaramanga, Centroabastos",1.16
