Fecha,Grupo,Producto,Mercado,Precio_kg
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),Florencia (Caquetá),908
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),"Neiva, Surabastos",913
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),Pamplona (Norte de Santander),1.125
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),San Gil (Santander),692
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),Sogamoso (Boyacá),453
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),"Tunja, Complejo de Servicios del Sur",754
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),"Villavicencio, CAV",918
ene-17,VERDURAS Y HORTALIZAS,Ahuyamín (Sakata),Yopal (Casanare),955
ene-17,VERDURAS Y HORTALIZAS,Ají topito dulce,"Barranquilla, Barranquillita",2.072
ene-17,VERDURAS Y HORTALIZAS,Ají topito dulce,"Cartagena, Bazurto",3.123
ene-17,VERDURAS Y HORTALIZAS,Ají topito dulce,"Medellín, Central Mayorista de Antioquia",3.544
ene-17,VERDURAS Y HORTALIZAS,Ají topito dulce,"Montería, Mercado del Sur",2.721
ene-17,VERDURAS Y HORTALIZAS,Ají topito dulce,"Sincelejo, Nuevo Mercado",2.308
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Bogotá, D.C., Corabastos",10.083
ene-17,VERDURAS Y HORTALIZAS,Ajo,Chiquinquirá (Boyacá),6.658
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Cúcuta, Cenabastos",2.445
ene-17,VERDURAS Y HORTALIZAS,Ajo,Duitama (Boyacá),3.063
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Ibagué, Plaza La 21",4.25
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Ipiales (Nariño), Ipiales somos todos",5.409
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Manizales, Centro Galerías",7.888
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Medellín, Central Mayorista de Antioquia",6.285
ene-17,VERDURAS Y HORTALIZAS,Ajo,Pamplona (Norte de Santander),3.294
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Pasto, El Potrerillo",9.144
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Pereira, La 41",7.412
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Pereira, Mercasa",6.384
ene-17,VERDURAS Y HORTALIZAS,Ajo,San Gil (Santander),2.913
ene-17,VERDURAS Y HORTALIZAS,Ajo,Sogamoso (Boyacá),3.317
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Tunja, Complejo de Servicios del Sur",5.29
ene-17,VERDURAS Y HORTALIZAS,Ajo,"Villavicencio, CAV",5.786
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,Arauca (Arauca),10.2
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Armenia, Mercar",9.405
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Barranquilla, Barranquillita",8.702
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Barranquilla, Granabastos",8.617
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Bogotá, D.C., Corabastos",9.663
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Bucaramanga, Centroabastos",9.245
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,Buenaventura (Valle del Cauca),9.341
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Cali, Cavasa",8.826
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Cali, Santa Helena",9.219
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Cartagena, Bazurto",8.95
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,Cartago (Valle del Cauca),10.126
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Cúcuta, Cenabastos",9.5
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Ibagué, Plaza La 21",10.181
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Ipiales (Nariño), Ipiales somos todos",9.345
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Manizales, Centro Galerías",10.398
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Medellín, Central Mayorista de Antioquia",8.97
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Montería, Mercado del Sur",8.46
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Neiva, Surabastos",9.608
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,Palmira (Valle del Cauca),9.089
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Pasto, El Potrerillo",9.521
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Pereira, La 41",10.055
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Pereira, Mercasa",9.397
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Popayán, Plaza de mercado del barrio Bolívar",9.503
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Sincelejo, Nuevo Mercado",8.51
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,Tuluá (Valle del Cauca),9.511
ene-17,VERDURAS Y HORTALIZAS,Ajo importado,"Valledupar, Mercabastos",8.875
ene-17,VERDURAS Y HORTALIZAS,Apio,Arauca (Arauca),1.906
ene-17,VERDURAS Y HORTALIZAS,Apio,"Armenia, Mercar",804
ene-17,VERDURAS Y HORTALIZAS,Apio,"Barranquilla, Barranquillita",1.419
ene-17,VERDURAS Y HORTALIZAS,Apio,"Barranquilla, Granabastos",1.508
ene-17,VERDURAS Y HORTALIZAS,Apio,"Bogotá, D.C., Corabastos",517
ene-17,VERDURAS Y HORTALIZAS,Apio,"Bucaramanga, Centroabastos",1.177
ene-17,VERDURAS Y HORTALIZAS,Apio,"Cali, Cavasa",769
ene-17,VERDURAS Y HORTALIZAS,Apio,"Cali, Santa Helena",686
ene-17,VERDURAS Y HORTALIZAS,Apio,"Cartagena, Bazurto",1.015
ene-17,VERDURAS Y HORTALIZAS,Apio,Cartago (Valle del Cauca),1.117
ene-17,VERDURAS Y HORTALIZAS,Apio,Chiquinquirá (Boyacá),1.177
ene-17,VERDURAS Y HORTALIZAS,Apio,"Cúcuta, Cenabastos",1.072
ene-17,VERDURAS Y HORTALIZAS,Apio,Duitama (Boyacá),600
ene-17,VERDURAS Y HORTALIZAS,Apio,"Ibagué, Plaza La 21",1.09
ene-17,VERDURAS Y HORTALIZAS,Apio,"Ipiales (Nariño), Ipiales somos todos",1.577
ene-17,VERDURAS Y HORTALIZAS,Apio,"Manizales, Centro Galerías",1.231
ene-17,VERDURAS Y HORTALIZAS,Apio,Marinilla (Antioquia),672
ene-17,VERDURAS Y HORTALIZAS,Apio,"Medellín, Central Mayorista de Antioquia",674
ene-17,VERDURAS Y HORTALIZAS,Apio,"Medellín, Plaza Minorista ""José María Villa""",814
ene-17,VERDURAS Y HORTALIZAS,Apio,"Montería, Mercado del Sur",1.052
ene-17,VERDURAS Y HORTALIZAS,Apio,"Neiva, Surabastos",1.396
ene-17,VERDURAS Y HORTALIZAS,Apio,Palmira (Valle del Cauca),1.321
ene-17,VERDURAS Y HORTALIZAS,Apio,Pamplona (Norte de Santander),1.214
ene-17,VERDURAS Y HORTALIZAS,Apio,"Pereira, La 41",1.336
ene-17,VERDURAS Y HORTALIZAS,Apio,"Pereira, Mercasa",1.339
ene-17,VERDURAS Y HORTALIZAS,Apio,Rionegro (Antioquia),825
ene-17,VERDURAS Y HORTALIZAS,Apio,Santa Marta (Magdalena),1.041
ene-17,VERDURAS Y HORTALIZAS,Apio,"Sincelejo, Nuevo Mercado",1.288
ene-17,VERDURAS Y HORTALIZAS,Apio,Sogamoso (Boyacá),579
ene-17,VERDURAS Y HORTALIZAS,Apio,Tuluá (Valle del Cauca),1.089
ene-17,VERDURAS Y HORTALIZAS,Apio,"Tunja, Complejo de Servicios del Sur",644
ene-17,VERDURAS Y HORTALIZAS,Apio,"Valledupar, Mercabastos",1.328
ene-17,VERDURAS Y HORTALIZAS,Apio,"Villavicencio, CAV",1.162
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Arauca (Arauca),5.521
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Armenia, Mercar",2.772
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Barranquilla, Barranquillita",6.396
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Barranquilla, Granabastos",5.219
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Bogotá, D.C., Corabastos",3.872
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Bucaramanga, Centroabastos",3.647
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Cartago (Valle del Cauca),3.478
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Chiquinquirá (Boyacá),2.883
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Cúcuta, Cenabastos",4.045
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Duitama (Boyacá),2.975
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,El Carmen de Viboral (Antioquia),3.147
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,El Santuario (Antioquia),3.365
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Ibagué, Plaza La 21",2.437
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Ipiales (Nariño), Ipiales somos todos",2.847
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,La Ceja (Antioquia),3.265
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Manizales, Centro Galerías",3.333
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Marinilla (Antioquia),3.602
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Medellín, Central Mayorista de Antioquia",3.632
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Medellín, Plaza Minorista ""José María Villa""",3.891
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Neiva, Surabastos",3.264
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Palmira (Valle del Cauca),3.169
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Pamplona (Norte de Santander),3.449
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Pereira, La 41",3.153
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Pereira, Mercasa",3.213
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Rionegro (Antioquia),3.679
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,San Gil (Santander),3.682
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,San Vicente (Antioquia),3.706
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Socorro (Santander),3.407
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Sogamoso (Boyacá),3.097
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Sonsón (Antioquia),3.108
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Tuluá (Valle del Cauca),3.258
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Tunja, Complejo de Servicios del Sur",2.91
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Ubaté (Cundinamarca),2.65
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,"Villavicencio, CAV",3.74
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina,Yopal (Casanare),3.62
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Bogotá, D.C., Corabastos",3.719
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,Buenaventura (Valle del Cauca),3.465
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Cali, Cavasa",2.958
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Cali, Santa Helena",3.059
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Manizales, Centro Galerías",3.333
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Medellín, Central Mayorista de Antioquia",3.209
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Pasto, El Potrerillo",2.526
ene-17,VERDURAS Y HORTALIZAS,Arveja verde en vaina pastusa,"Popayán, Plaza de mercado del barrio Bolívar",3.144
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Armenia, Mercar",1.844
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Barranquilla, Barranquillita",614
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Bogotá, D.C., Corabastos",1.587
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Cartagena, Bazurto",1.283
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Manizales, Centro Galerías",2
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Medellín, Central Mayorista de Antioquia",1.41
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Montería, Mercado del Sur",819
ene-17,VERDURAS Y HORTALIZAS,Berenjena,"Sincelejo, Nuevo Mercado",701
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Armenia, Mercar",2.021
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Barranquilla, Barranquillita",5.581
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Barranquilla, Granabastos",4.766
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Bogotá, D.C., Corabastos",3.894
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Bucaramanga, Centroabastos",3.669
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Cali, Cavasa",1.305
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Cali, Santa Helena",1.254
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Cartagena, Bazurto",4.158
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Chiquinquirá (Boyacá),1.494
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Cúcuta, Cenabastos",3.782
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Duitama (Boyacá),1.263
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Ibagué, Plaza La 21",2.396
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Ipiales (Nariño), Ipiales somos todos",601
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Manizales, Centro Galerías",3.938
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Marinilla (Antioquia),1.091
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Medellín, Central Mayorista de Antioquia",2.181
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Neiva, Surabastos",4.612
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Palmira (Valle del Cauca),1.031
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Pamplona (Norte de Santander),2.542
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Pasto, El Potrerillo",1.54
ene-17,VERDURAS Y HORTALIZAS,Brócoli,Sogamoso (Boyacá),1.486
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Tunja, Complejo de Servicios del Sur",1.438
ene-17,VERDURAS Y HORTALIZAS,Brócoli,"Villavicencio, CAV",3.219
ene-17,VERDURAS Y HORTALIZAS,Calabacín,"Bogotá, D.C., Corabastos",606
ene-17,VERDURAS Y HORTALIZAS,Calabacín,Duitama (Boyacá),338
ene-17,VERDURAS Y HORTALIZAS,Calabacín,"Medellín, Central Mayorista de Antioquia",1.939
ene-17,VERDURAS Y HORTALIZAS,Calabacín,"Tunja, Complejo de Servicios del Sur",456
ene-17,VERDURAS Y HORTALIZAS,Calabacín,Ubaté (Cundinamarca),2.125
ene-17,VERDURAS Y HORTALIZAS,Calabaza,"Bogotá, D.C., Corabastos",416
ene-17,VERDURAS Y HORTALIZAS,Calabaza,"Cúcuta, Cenabastos",414
ene-17,VERDURAS Y HORTALIZAS,Calabaza,"Medellín, Central Mayorista de Antioquia",550
ene-17,VERDURAS Y HORTALIZAS,Calabaza,"Montería, Mercado del Sur",326
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Arauca (Arauca),1.058
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Armenia, Mercar",1.1
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Barranquilla, Barranquillita",1.361
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Barranquilla, Granabastos",1.425
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Bogotá, D.C., Corabastos",1.272
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Bucaramanga, Centroabastos",1.28
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Cartagena, Bazurto",1.438
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Cartago (Valle del Cauca),1.263
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Chiquinquirá (Boyacá),1.298
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Cúcuta, Cenabastos",1.14
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Duitama (Boyacá),1.05
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Florencia (Caquetá),1.014
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Ibagué, Plaza La 21",1.171
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,La Ceja (Antioquia),1.535
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Manizales, Centro Galerías",1.316
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Medellín, Central Mayorista de Antioquia",1.388
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Medellín, Plaza Minorista ""José María Villa""",1.381
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Montería, Mercado del Sur",1.445
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Pamplona (Norte de Santander),1.06
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Pereira, La 41",1.141
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Pereira, Mercasa",1.118
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Rionegro (Antioquia),1.31
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,San Gil (Santander),1.163
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Santa Marta (Magdalena),1.335
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Sincelejo, Nuevo Mercado",1.338
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Socorro (Santander),1.037
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Sogamoso (Boyacá),1.175
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Tunja, Complejo de Servicios del Sur",1.111
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Ubaté (Cundinamarca),1.18
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Valledupar, Mercabastos",1.296
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,"Villavicencio, CAV",1.416
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca,Yopal (Casanare),1.375
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Buenaventura (Valle del Cauca),1.182
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Cali, Cavasa",1.245
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Cali, Santa Helena",1.243
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,"Neiva, Surabastos",1.153
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Palmira (Valle del Cauca),1.165
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca bogotana,Tuluá (Valle del Cauca),1.243
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca importada,"Cali, Cavasa",1.417
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca importada,"Ipiales (Nariño), Ipiales somos todos",1.233
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca importada,"Medellín, Central Mayorista de Antioquia",1.536
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,Buenaventura (Valle del Cauca),1.022
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Cali, Cavasa",1.035
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Cali, Santa Helena",1.074
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,Palmira (Valle del Cauca),1.375
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Pasto, El Potrerillo",713
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona blanca pastusa,"Popayán, Plaza de mercado del barrio Bolívar",1.11
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Bogotá, D.C., Corabastos",1.665
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Cúcuta, Cenabastos",1.81
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,Florencia (Caquetá),1.776
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,"Neiva, Surabastos",1.985
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja,San Gil (Santander),1.946
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,Arauca (Arauca),1.623
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Bogotá, D.C., Corabastos",1.905
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Bucaramanga, Centroabastos",1.843
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Cali, Cavasa",1.843
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Ipiales (Nariño), Ipiales somos todos",1.683
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Medellín, Central Mayorista de Antioquia",1.932
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja importada,"Montería, Mercado del Sur",1.862
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja ocañera,"Barranquilla, Barranquillita",1.574
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja ocañera,"Cartagena, Bazurto",1.777
ene-17,VERDURAS Y HORTALIZAS,Cebolla cabezona roja ocañera,Santa Marta (Magdalena),2.043
