Fecha,Grupo,Producto,Mercado,Precio_kg
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Bogotá, D.C., Frigorífico Guadalupe",9.497
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Bogotá, D.C., Paloquemao",9.817
ene-15,CARNES,"Carne de cerdo, brazo sin hueso",Buenaventura (Valle del Cauca),11
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Cali, Santa Helena",9.85
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Cartagena, Bazurto",10.625
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Ibagué, Frigorífico Carlima",11.413
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Ibagué, Plaza La 21",10.817
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Medellín, Central Mayorista de Antioquia",9.4
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Montería, Mercado del Sur",12
ene-15,CARNES,"Carne de cerdo, brazo sin hueso",Palmira (Valle del Cauca),10.225
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Pasto, El Potrerillo",11.2
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Pereira, La 41",11
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Popayán, Plaza de mercado del barrio Bolívar",10
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Sincelejo, Nuevo Mercado",9.75
ene-15,CARNES,"Carne de cerdo, brazo sin hueso",Tuluá (Valle del Cauca),10.067
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Valledupar, Mercado Nuevo",11
ene-15,CARNES,"Carne de cerdo, brazo sin hueso","Villavicencio, CAV",10.125
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Armenia, Frigocafé",11.125
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Bogotá, D.C., Frigorífico Ble Ltda.",9.661
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Bogotá, D.C., Frigorífico Guadalupe",9.497
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Bogotá, D.C., Paloquemao",10.033
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Cúcuta, Cenabastos",10
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Cúcuta, La Nueva Sexta",8.646
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Ibagué, Frigorífico Carlima",11.413
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Ibagué, Plaza La 21",10.9
ene-15,CARNES,"Carne de cerdo, cabeza de lomo","Villavicencio, CAV",10.463
ene-15,CARNES,"Carne de cerdo, costilla","Armenia, Frigocafé",11.125
ene-15,CARNES,"Carne de cerdo, costilla","Barranquilla, Barranquillita",8.1
ene-15,CARNES,"Carne de cerdo, costilla","Bogotá, D.C., Frigorífico Ble Ltda.",10.763
ene-15,CARNES,"Carne de cerdo, costilla","Bogotá, D.C., Frigorífico Guadalupe",10.636
ene-15,CARNES,"Carne de cerdo, costilla","Bogotá, D.C., Paloquemao",10.525
ene-15,CARNES,"Carne de cerdo, costilla",Buenaventura (Valle del Cauca),11
ene-15,CARNES,"Carne de cerdo, costilla","Cali, Santa Helena",7.858
ene-15,CARNES,"Carne de cerdo, costilla","Cartagena, Bazurto",8
ene-15,CARNES,"Carne de cerdo, costilla","Cúcuta, Cenabastos",8.813
ene-15,CARNES,"Carne de cerdo, costilla","Cúcuta, La Nueva Sexta",8.833
ene-15,CARNES,"Carne de cerdo, costilla","Ibagué, Frigorífico Carlima",12.969
ene-15,CARNES,"Carne de cerdo, costilla","Ibagué, Plaza La 21",11.75
ene-15,CARNES,"Carne de cerdo, costilla","Manizales, Centro Galerías",9.813
ene-15,CARNES,"Carne de cerdo, costilla","Medellín, Central Mayorista de Antioquia",11.125
ene-15,CARNES,"Carne de cerdo, costilla","Medellín, Plaza Minorista ""José María Villa""",11.688
ene-15,CARNES,"Carne de cerdo, costilla","Montería, Mercado del Sur",9
ene-15,CARNES,"Carne de cerdo, costilla",Palmira (Valle del Cauca),8
ene-15,CARNES,"Carne de cerdo, costilla","Pasto, El Potrerillo",10.083
ene-15,CARNES,"Carne de cerdo, costilla","Pereira, La 41",11.375
ene-15,CARNES,"Carne de cerdo, costilla","Popayán, Plaza de mercado del barrio Bolívar",9
ene-15,CARNES,"Carne de cerdo, costilla",Tuluá (Valle del Cauca),10.233
ene-15,CARNES,"Carne de cerdo, costilla","Tunja, Complejo de Servicios del Sur",10.2
ene-15,CARNES,"Carne de cerdo, costilla","Valledupar, Mercado Nuevo",8.5
ene-15,CARNES,"Carne de cerdo, costilla","Villavicencio, CAV",9.9
ene-15,CARNES,Carne de cerdo en canal,"Armenia, Frigocafé",7.075
ene-15,CARNES,Carne de cerdo en canal,"Bogotá, D.C., Frigorífico Ble Ltda.",7.373
ene-15,CARNES,Carne de cerdo en canal,"Bogotá, D.C., Frigorífico Guadalupe",7.177
ene-15,CARNES,Carne de cerdo en canal,"Ibagué, Plaza La 21",6.947
ene-15,CARNES,Carne de cerdo en canal,"Pereira, La 41",7.05
ene-15,CARNES,Carne de cerdo en canal,"Popayán, Plaza de mercado del barrio Bolívar",6.08
ene-15,CARNES,"Carne de cerdo, espinazo","Armenia, Frigocafé",7.25
ene-15,CARNES,"Carne de cerdo, espinazo","Bogotá, D.C., Frigorífico Ble Ltda.",5.153
ene-15,CARNES,"Carne de cerdo, espinazo","Bogotá, D.C., Frigorífico Guadalupe",5.256
ene-15,CARNES,"Carne de cerdo, espinazo",Buenaventura (Valle del Cauca),6.567
ene-15,CARNES,"Carne de cerdo, espinazo","Cali, Santa Helena",5.025
ene-15,CARNES,"Carne de cerdo, espinazo","Cúcuta, Cenabastos",3.5
ene-15,CARNES,"Carne de cerdo, espinazo","Ibagué, Frigorífico Carlima",5.188
ene-15,CARNES,"Carne de cerdo, espinazo","Ibagué, Plaza La 21",4.208
ene-15,CARNES,"Carne de cerdo, espinazo","Manizales, Centro Galerías",6.042
ene-15,CARNES,"Carne de cerdo, espinazo","Medellín, Central Mayorista de Antioquia",5.1
ene-15,CARNES,"Carne de cerdo, espinazo","Medellín, Plaza Minorista ""José María Villa""",5.475
ene-15,CARNES,"Carne de cerdo, espinazo","Montería, Mercado del Sur",9
ene-15,CARNES,"Carne de cerdo, espinazo","Neiva, Surabastos",3.1
ene-15,CARNES,"Carne de cerdo, espinazo",Palmira (Valle del Cauca),5
ene-15,CARNES,"Carne de cerdo, espinazo","Pasto, El Potrerillo",7.45
ene-15,CARNES,"Carne de cerdo, espinazo","Pereira, La 41",7.25
ene-15,CARNES,"Carne de cerdo, espinazo","Popayán, Plaza de mercado del barrio Bolívar",5
ene-15,CARNES,"Carne de cerdo, espinazo",Tuluá (Valle del Cauca),5.533
ene-15,CARNES,"Carne de cerdo, espinazo","Tunja, Complejo de Servicios del Sur",6.3
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Armenia, Frigocafé",11.25
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Barranquilla, Barranquillita",8.1
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Cartagena, Bazurto",8
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Cúcuta, Cenabastos",10
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Cúcuta, La Nueva Sexta",10.625
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Montería, Mercado del Sur",10
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Sincelejo, Nuevo Mercado",7.5
ene-15,CARNES,"Carne de cerdo, lomo con hueso","Valledupar, Mercado Nuevo",7.333
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Armenia, Frigocafé",13.25
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Barranquilla, Barranquillita",12.8
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Bogotá, D.C., Frigorífico Ble Ltda.",12.844
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Bogotá, D.C., Frigorífico Guadalupe",12.48
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Bogotá, D.C., Paloquemao",13.169
ene-15,CARNES,"Carne de cerdo, lomo sin hueso",Buenaventura (Valle del Cauca),13
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Cali, Santa Helena",12.75
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Cartagena, Bazurto",13
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Cúcuta, Cenabastos",10.25
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Cúcuta, La Nueva Sexta",12.042
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Ibagué, Frigorífico Carlima",14.006
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Ibagué, Plaza La 21",15
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Manizales, Centro Galerías",12.702
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Medellín, Central Mayorista de Antioquia",12.15
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Medellín, Plaza Minorista ""José María Villa""",13.85
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Montería, Mercado del Sur",14
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Neiva, Surabastos",10.888
ene-15,CARNES,"Carne de cerdo, lomo sin hueso",Palmira (Valle del Cauca),12.75
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Pasto, El Potrerillo",13.267
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Pereira, La 41",13.75
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Popayán, Plaza de mercado del barrio Bolívar",13.4
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Sincelejo, Nuevo Mercado",11
ene-15,CARNES,"Carne de cerdo, lomo sin hueso",Tuluá (Valle del Cauca),13.7
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Tunja, Complejo de Servicios del Sur",12
ene-15,CARNES,"Carne de cerdo, lomo sin hueso","Valledupar, Mercado Nuevo",14.5
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Armenia, Frigocafé",11.25
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Barranquilla, Barranquillita",8.1
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Bogotá, D.C., Frigorífico Ble Ltda.",10.052
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Bogotá, D.C., Frigorífico Guadalupe",9.516
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Cartagena, Bazurto",8
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Cúcuta, Cenabastos",8.75
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Cúcuta, La Nueva Sexta",8.208
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Ibagué, Plaza La 21",11.083
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Montería, Mercado del Sur",10
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Sincelejo, Nuevo Mercado",8
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Valledupar, Mercado Nuevo",8.667
ene-15,CARNES,"Carne de cerdo, pernil con hueso","Villavicencio, CAV",9.763
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Armenia, Frigocafé",12.25
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Bogotá, D.C., Frigorífico Ble Ltda.",10.734
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Bogotá, D.C., Frigorífico Guadalupe",10.344
ene-15,CARNES,"Carne de cerdo, pernil sin hueso",Buenaventura (Valle del Cauca),12
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Cali, Santa Helena",11.15
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Cartagena, Bazurto",10.5
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Cúcuta, Cenabastos",9.063
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Cúcuta, La Nueva Sexta",9.042
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Ibagué, Frigorífico Carlima",12.45
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Ibagué, Plaza La 21",11.867
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Manizales, Centro Galerías",10.771
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Medellín, Central Mayorista de Antioquia",10
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Medellín, Plaza Minorista ""José María Villa""",13.325
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Montería, Mercado del Sur",12.5
ene-15,CARNES,"Carne de cerdo, pernil sin hueso",Palmira (Valle del Cauca),11.375
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Pasto, El Potrerillo",12.092
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Pereira, La 41",11.375
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Popayán, Plaza de mercado del barrio Bolívar",10
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Sincelejo, Nuevo Mercado",10.188
ene-15,CARNES,"Carne de cerdo, pernil sin hueso",Tuluá (Valle del Cauca),11.733
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Tunja, Complejo de Servicios del Sur",10
ene-15,CARNES,"Carne de cerdo, pernil sin hueso","Villavicencio, CAV",10.613
ene-15,CARNES,"Carne de cerdo, tocineta plancha","Cúcuta, Cenabastos",4
ene-15,CARNES,"Carne de cerdo, tocineta plancha","Manizales, Centro Galerías",8.188
ene-15,CARNES,"Carne de cerdo, tocino barriga","Armenia, Frigocafé",8.625
ene-15,CARNES,"Carne de cerdo, tocino barriga","Bogotá, D.C., Frigorífico Ble Ltda.",8.124
ene-15,CARNES,"Carne de cerdo, tocino barriga","Bogotá, D.C., Frigorífico Guadalupe",7.709
ene-15,CARNES,"Carne de cerdo, tocino barriga",Buenaventura (Valle del Cauca),6.592
ene-15,CARNES,"Carne de cerdo, tocino barriga","Cali, Santa Helena",6.7
ene-15,CARNES,"Carne de cerdo, tocino barriga","Cúcuta, Cenabastos",4
ene-15,CARNES,"Carne de cerdo, tocino barriga","Ibagué, Frigorífico Carlima",4.5
ene-15,CARNES,"Carne de cerdo, tocino barriga","Ibagué, Plaza La 21",6.333
ene-15,CARNES,"Carne de cerdo, tocino barriga","Medellín, Central Mayorista de Antioquia",11.075
ene-15,CARNES,"Carne de cerdo, tocino barriga","Medellín, Plaza Minorista ""José María Villa""",11.25
ene-15,CARNES,"Carne de cerdo, tocino barriga","Neiva, Surabastos",4.263
ene-15,CARNES,"Carne de cerdo, tocino barriga",Palmira (Valle del Cauca),8
ene-15,CARNES,"Carne de cerdo, tocino barriga","Pasto, El Potrerillo",7.6
ene-15,CARNES,"Carne de cerdo, tocino barriga","Pereira, La 41",9.75
ene-15,CARNES,"Carne de cerdo, tocino barriga","Popayán, Plaza de mercado del barrio Bolívar",7.2
ene-15,CARNES,"Carne de cerdo, tocino barriga",Tuluá (Valle del Cauca),8.467
ene-15,CARNES,"Carne de cerdo, tocino barriga","Tunja, Complejo de Servicios del Sur",7.275
ene-15,CARNES,"Carne de cerdo, tocino papada","Armenia, Frigocafé",8.125
ene-15,CARNES,"Carne de cerdo, tocino papada","Bogotá, D.C., Frigorífico Ble Ltda.",5.965
ene-15,CARNES,"Carne de cerdo, tocino papada","Bogotá, D.C., Frigorífico Guadalupe",5.554
ene-15,CARNES,"Carne de cerdo, tocino papada","Cúcuta, Cenabastos",5.5
ene-15,CARNES,"Carne de cerdo, tocino papada","Cúcuta, La Nueva Sexta",4.563
ene-15,CARNES,"Carne de cerdo, tocino papada","Ibagué, Plaza La 21",5.933
ene-15,CARNES,"Carne de cerdo, tocino papada","Manizales, Centro Galerías",6.729
ene-15,CARNES,"Carne de cerdo, tocino papada","Medellín, Central Mayorista de Antioquia",6.75
ene-15,CARNES,"Carne de cerdo, tocino papada","Medellín, Plaza Minorista ""José María Villa""",6.7
ene-15,CARNES,"Carne de cerdo, tocino papada","Pereira, La 41",8.5
ene-15,CARNES,"Carne de cerdo, tocino papada",Tuluá (Valle del Cauca),7.2
ene-15,CARNES,"Carne de res, bola de brazo","Armenia, Frigocafé",11.125
ene-15,CARNES,"Carne de res, bola de brazo","Barranquilla, Barranquillita",11.138
ene-15,CARNES,"Carne de res, bola de brazo","Barranquilla, Granabastos",12.383
ene-15,CARNES,"Carne de res, bola de brazo","Bogotá, D.C., Paloquemao",10.246
ene-15,CARNES,"Carne de res, bola de brazo","Bucaramanga, Frigoríficos",12.8
ene-15,CARNES,"Carne de res, bola de brazo",Buenaventura (Valle del Cauca),12
ene-15,CARNES,"Carne de res, bola de brazo","Cali, Santa Helena",12.15
ene-15,CARNES,"Carne de res, bola de brazo","Cartagena, Bazurto",12.106
ene-15,CARNES,"Carne de res, bola de brazo","Cartagena, Frigorífico Candelaria",11.91
ene-15,CARNES,"Carne de res, bola de brazo","Cúcuta, Cenabastos",9.167
ene-15,CARNES,"Carne de res, bola de brazo","Cúcuta, La Nueva Sexta",8.917
ene-15,CARNES,"Carne de res, bola de brazo","Ibagué, Frigorífico Carlima",12.4
ene-15,CARNES,"Carne de res, bola de brazo","Ibagué, Plaza La 21",11.667
ene-15,CARNES,"Carne de res, bola de brazo","Medellín, Central Mayorista de Antioquia",10.5
ene-15,CARNES,"Carne de res, bola de brazo","Montería, Mercado del Sur",12
ene-15,CARNES,"Carne de res, bola de brazo","Montería, Frigosinú",12.006
ene-15,CARNES,"Carne de res, bola de brazo",Palmira (Valle del Cauca),11.975
ene-15,CARNES,"Carne de res, bola de brazo","Pasto, El Potrerillo",11.933
ene-15,CARNES,"Carne de res, bola de brazo","Pereira, La 41",12.563
ene-15,CARNES,"Carne de res, bola de brazo","Popayán, Plaza de mercado del barrio Bolívar",10
ene-15,CARNES,"Carne de res, bola de brazo","Sincelejo, Nuevo Mercado",11.65
ene-15,CARNES,"Carne de res, bola de brazo",Tuluá (Valle del Cauca),12.45
ene-15,CARNES,"Carne de res, bola de brazo","Valledupar, Mercado Nuevo",12
ene-15,CARNES,"Carne de res, bola de pierna","Barranquilla, Barranquillita",12.175
ene-15,CARNES,"Carne de res, bola de pierna","Barranquilla, Granabastos",12.475
ene-15,CARNES,"Carne de res, bola de pierna","Bogotá, D.C., Frigorífico Ble Ltda.",10.725
ene-15,CARNES,"Carne de res, bola de pierna","Bogotá, D.C., Frigorífico Guadalupe",10.756
ene-15,CARNES,"Carne de res, bola de pierna","Bogotá, D.C., Paloquemao",11.467
ene-15,CARNES,"Carne de res, bola de pierna","Bucaramanga, Frigoríficos",14.6
ene-15,CARNES,"Carne de res, bola de pierna",Buenaventura (Valle del Cauca),12
ene-15,CARNES,"Carne de res, bola de pierna","Cali, Santa Helena",12.467
ene-15,CARNES,"Carne de res, bola de pierna","Cartagena, Bazurto",12
ene-15,CARNES,"Carne de res, bola de pierna","Cúcuta, Cenabastos",10
ene-15,CARNES,"Carne de res, bola de pierna","Cúcuta, La Nueva Sexta",9.76
ene-15,CARNES,"Carne de res, bola de pierna","Ibagué, Frigorífico Carlima",12.4
ene-15,CARNES,"Carne de res, bola de pierna","Ibagué, Plaza La 21",11.75
ene-15,CARNES,"Carne de res, bola de pierna","Medellín, Central Mayorista de Antioquia",12.1
ene-15,CARNES,"Carne de res, bola de pierna","Medellín, Plaza Minorista ""José María Villa""",14.3
ene-15,CARNES,"Carne de res, bola de pierna","Montería, Mercado del Sur",12
ene-15,CARNES,"Carne de res, bola de pierna","Neiva, Surabastos",11
ene-15,CARNES,"Carne de res, bola de pierna",Palmira (Valle del Cauca),12.025
ene-15,CARNES,"Carne de res, bola de pierna","Pasto, El Potrerillo",11.942
ene-15,CARNES,"Carne de res, bola de pierna","Pereira, La 41",12.563
ene-15,CARNES,"Carne de res, bola de pierna","Popayán, Plaza de mercado del barrio Bolívar",10
ene-15,CARNES,"Carne de res, bola de pierna","Sincelejo, Nuevo Mercado",11.65
ene-15,CARNES,"Carne de res, bola de pierna",Tuluá (Valle del Cauca),12.567
ene-15,CARNES,"Carne de res, bola de pierna","Valledupar, Mercado Nuevo",12
ene-15,CARNES,"Carne de res, bola de pierna","Villavicencio, CAV",10.906
ene-15,CARNES,"Carne de res, bota","Armenia, Frigocafé",12.625
ene-15,CARNES,"Carne de res, bota","Barranquilla, Barranquillita",12.175
ene-15,CARNES,"Carne de res, bota","Barranquilla, Granabastos",12.583
ene-15,CARNES,"Carne de res, bota","Bogotá, D.C., Frigorífico Ble Ltda.",10.725
ene-15,CARNES,"Carne de res, bota","Bogotá, D.C., Frigorífico Guadalupe",10.756
ene-15,CARNES,"Carne de res, bota","Bogotá, D.C., Paloquemao",11.467
ene-15,CARNES,"Carne de res, bota","Bucaramanga, Frigoríficos",12.8
ene-15,CARNES,"Carne de res, bota","Cartagena, Bazurto",11.994
ene-15,CARNES,"Carne de res, bota","Cartagena, Frigorífico Candelaria",11.73
ene-15,CARNES,"Carne de res, bota","Cúcuta, Cenabastos",10
ene-15,CARNES,"Carne de res, bota","Ibagué, Frigorífico Carlima",10.875
ene-15,CARNES,"Carne de res, bota","Ibagué, Plaza La 21",11.667
ene-15,CARNES,"Carne de res, bota","Medellín, Central Mayorista de Antioquia",12.45
ene-15,CARNES,"Carne de res, bota","Medellín, Plaza Minorista ""José María Villa""",13.15
ene-15,CARNES,"Carne de res, bota","Montería, Mercado del Sur",12
ene-15,CARNES,"Carne de res, bota","Montería, Frigosinú",13.02
ene-15,CARNES,"Carne de res, bota","Sincelejo, Nuevo Mercado",11.65
ene-15,CARNES,"Carne de res, bota","Valledupar, Mercado Nuevo",12
ene-15,CARNES,"Carne de res, bota","Villavicencio, CAV",10.906
ene-15,CARNES,"Carne de res, cadera","Armenia, Frigocafé",12.625
ene-15,CARNES,"Carne de res, cadera","Barranquilla, Barranquillita",12.25
ene-15,CARNES,"Carne de res, cadera","Barranquilla, Granabastos",12.567
ene-15,CARNES,"Carne de res, cadera","Bogotá, D.C., Frigorífico Ble Ltda.",10.725
ene-15,CARNES,"Carne de res, cadera","Bogotá, D.C., Frigorífico Guadalupe",10.756
ene-15,CARNES,"Carne de res, cadera","Bogotá, D.C., Paloquemao",11.492
ene-15,CARNES,"Carne de res, cadera","Bucaramanga, Frigoríficos",14.8
ene-15,CARNES,"Carne de res, cadera",Buenaventura (Valle del Cauca),12
ene-15,CARNES,"Carne de res, cadera","Cali, Santa Helena",11.913
ene-15,CARNES,"Carne de res, cadera","Cartagena, Bazurto",11.994
ene-15,CARNES,"Carne de res, cadera","Cartagena, Frigorífico Candelaria",11.91
ene-15,CARNES,"Carne de res, cadera","Cúcuta, Cenabastos",10
ene-15,CARNES,"Carne de res, cadera","Ibagué, Frigorífico Carlima",12.45
ene-15,CARNES,"Carne de res, cadera","Ibagué, Plaza La 21",11.667
ene-15,CARNES,"Carne de res, cadera","Manizales, Centro Galerías",11.208
ene-15,CARNES,"Carne de res, cadera","Medellín, Central Mayorista de Antioquia",12.088
ene-15,CARNES,"Carne de res, cadera","Medellín, Plaza Minorista ""José María Villa""",14.225
ene-15,CARNES,"Carne de res, cadera","Montería, Mercado del Sur",12
ene-15,CARNES,"Carne de res, cadera","Montería, Frigosinú",13.766
ene-15,CARNES,"Carne de res, cadera",Palmira (Valle del Cauca),12.025
ene-15,CARNES,"Carne de res, cadera","Pasto, El Potrerillo",11.6
ene-15,CARNES,"Carne de res, cadera","Pereira, La 41",12.563
ene-15,CARNES,"Carne de res, cadera","Popayán, Plaza de mercado del barrio Bolívar",10
ene-15,CARNES,"Carne de res, cadera","Sincelejo, Nuevo Mercado",11.9
ene-15,CARNES,"Carne de res, cadera",Tuluá (Valle del Cauca),12.8
ene-15,CARNES,"Carne de res, cadera","Valledupar, Mercado Nuevo",12
ene-15,CARNES,"Carne de res, cadera","Villavicencio, CAV",10.906
ene-15,CARNES,"Carne de res, centro de pierna","Armenia, Frigocafé",12.625
ene-15,CARNES,"Carne de res, centro de pierna","Barranquilla, Barranquillita",10.8
ene-15,CARNES,"Carne de res, centro de pierna","Barranquilla, Granabastos",12.433
ene-15,CARNES,"Carne de res, centro de pierna","Bogotá, D.C., Frigorífico Ble Ltda.",10.725
ene-15,CARNES,"Carne de res, centro de pierna","Bogotá, D.C., Frigorífico Guadalupe",10.756
ene-15,CARNES,"Carne de res, centro de pierna","Bogotá, D.C., Paloquemao",11.492
ene-15,CARNES,"Carne de res, centro de pierna","Bucaramanga, Frigoríficos",14.6
ene-15,CARNES,"Carne de res, centro de pierna","Cartagena, Bazurto",12.006
