CodigoEstacion;NombreEstacion;Latitud;Longitud;Altitud;Categoria;Entidad;AreaOperativa;Departamento;Municipio;FechaInstalacion;FechaSuspension;IdParametro;Etiqueta;DescripcionSerie;Frecuencia;Fecha;Mes;Dia;A?o;Valor;Grado;Calificador;NivelAprobacion
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/20/2017;2;20;17;4;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/21/2017;2;21;17;4;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/22/2017;2;22;17;266;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/23/2017;2;23;17;136;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/24/2017;2;24;17;0;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/25/2017;2;25;17;2;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/26/2017;2;26;17;37;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/27/2017;2;27;17;1;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;2/28/2017;2;28;17;3;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/1/2017;3;1;17;58;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/2/2017;3;2;17;101;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/3/2017;3;3;17;4;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/4/2017;3;4;17;2;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/5/2017;3;5;17;0;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/6/2017;3;6;17;1;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/7/2017;3;7;17;87;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/8/2017;3;8;17;296;50;;900
26155230;EMAS - AUT [26155230];508525;-7550713889;2211;Climática Principal;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;10/06/2004;;PRECIPITACION;PT_10_TT_D;Precipitación total diaria (automática);Diaria;3/9/2017;3;9;17;5;50;;900
