CodigoEstacion;NombreEstacion;Latitud;Longitud;Altitud;Categoria;Entidad;AreaOperativa;Departamento;Municipio;FechaInstalacion;FechaSuspension;IdParametro;Etiqueta;DescripcionSerie;Frecuencia;Fecha;Valor;Grado;Calificador;NivelAprobacion
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;27/02/2016 0:00;110;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;28/02/2016 0:00;110;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;29/02/2016 0:00;110;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;1/03/2016 0:00;1,10625E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;2/03/2016 0:00;1,24375E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;3/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;4/03/2016 0:00;1,235E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;5/03/2016 0:00;1,215E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;6/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;7/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;8/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;9/03/2016 0:00;1,175E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;10/03/2016 0:00;115;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;11/03/2016 0:00;1,14688E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;12/03/2016 0:00;1103125;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;13/03/2016 0:00;1,10312E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;14/03/2016 0:00;1146875;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;15/03/2016 0:00;115;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;16/03/2016 0:00;1,15312E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;17/03/2016 0:00;1196875;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;18/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;19/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;20/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;21/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;22/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;23/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;24/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;25/03/2016 0:00;1,19688E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;26/03/2016 0:00;1153125;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;27/03/2016 0:00;1,15312E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;28/03/2016 0:00;1196875;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;29/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;30/03/2016 0:00;120;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;1/04/2016 0:00;125;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;2/04/2016 0:00;1,24875E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;3/04/2016 0:00;1,22812E+14;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;4/04/2016 0:00;1248125;50;;1200
26157100;SAN GABRIEL [26157100];51193055560;-7556472222;1173;Limnimétrica;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Area Operativa 09 - Cauca-Valle-Caldas;Caldas;Manizales;15/07/1984 0:00;;NIVEL;NV_MEDIA_D;Nivel medio diario;Diaria;5/04/2016 0:00;125;50;;1200
